date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:52:35	2340/2340	---M-Z	200	added ('OK')	text/css	etag:%22924-58e6f47b34bc0-gzip%22	https://codiux-labs.com/wp-pulse1/wp-content/themes/pulse/css/normalize.css?ver=5.2.5	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/themes/pulse/css/normalize6619.css	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:35	107499/107499	---M-Z	200	added ('OK')	text/css	etag:%221a3eb-58e6f47b34bc0-gzip%22	https://codiux-labs.com/wp-pulse1/wp-content/themes/pulse/css/main.css?ver=5.2.5	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/themes/pulse/css/main6619.css	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:35	96873/96873	---M-Z	200	added ('OK')	application/javascript	etag:%2217a69-589213d01af80-gzip%22	https://codiux-labs.com/wp-pulse1/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-includes/js/jquery/jquery4a5f.js	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:36	10056/10056	---M-Z	200	added ('OK')	application/javascript	etag:%222748-53348c321fe00-gzip%22	https://codiux-labs.com/wp-pulse1/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:37	864/864	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Apr%202020%2009:22:35%20GMT	https://codiux-labs.com/wp-pulse1/xmlrpc.php?rsd	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/xmlrpc0db0.php	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:37	85437/85437	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Apr%202020%2009:22:35%20GMT	https://codiux-labs.com/wp-pulse1/wp-json/	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-json/index.html	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:37	1045/1045	---M-Z	200	added ('OK')	application/xml	etag:%22415-4ed51298bbc00-gzip%22	https://codiux-labs.com/wp-pulse1/wp-includes/wlwmanifest.xml	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-includes/wlwmanifest.xml	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:38	2205/2205	---M-Z	200	added ('OK')	application/json	date:Tue,%2028%20Apr%202020%2009:22:37%20GMT	https://codiux-labs.com/wp-pulse1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodiux-labs.com%2Fwp-pulse1%2F	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-json/oembed/1.0/embed85eb.json	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:39	185464/185464	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202020%2009:22:37%20GMT	https://codiux-labs.com/wp-pulse1/	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/index.html	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:39	2300/2300	---M-Z	200	added ('OK')	text/xml	date:Tue,%2028%20Apr%202020%2009:22:38%20GMT	https://codiux-labs.com/wp-pulse1/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcodiux-labs.com%2Fwp-pulse1%2F&format=xml	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-json/oembed/1.0/embed0fbc	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:39	7945/7945	---M--	200	added ('OK')	application/pdf	etag:%221f09-58e6f4accc0c0%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/pdf-sample.pdf	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/pdf-sample.pdf	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:40	7147/7147	---M--	200	added ('OK')	image/jpeg	etag:%221beb-58e6f4adc0300%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/portrait1.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/portrait1.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:40	65991/65991	---M--	200	added ('OK')	image/jpeg	etag:%22101c7-58e6f4adc0300%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/aboutcover.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/aboutcover.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:41	667/667	---M-Z	200	added ('OK')	image/svg+xml	etag:%2229b-58e6f47b34bc0-gzip%22	https://codiux-labs.com/wp-pulse1/wp-content/themes/pulse/images/gmaps/cd-icon-controller.svg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/themes/pulse/images/gmaps/cd-icon-controller.svg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:41	891/891	---M--	200	added ('OK')	image/png	etag:%2237b-58e6f47b34bc0%22	https://codiux-labs.com/wp-pulse1/wp-content/themes/pulse/images/map-icon.png	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/themes/pulse/images/map-icon.png	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:43	44469/44469	---M-Z	200	added ('OK')	text/html	date:Tue,%2028%20Apr%202020%2009:22:41%20GMT	https://codiux-labs.com/wp-pulse1/blog/	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/blog/index.html	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:43	0/0	---MC-	302	error ('Found')	text/html	date:Tue,%2028%20Apr%202020%2009:22:41%20GMT	https://codiux-labs.com/wp-pulse1/wp-admin/	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-admin/index.html	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:43	28082/28082	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Apr%202020%2009:22:41%20GMT	https://codiux-labs.com/wp-pulse1/.publication48	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/.publication48	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:44	138602/138602	---M--	200	added ('OK')	image/jpeg	etag:%2221d6a-58e6f4ba26040%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie1.jpeg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie1.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:44	90553/90553	---M--	200	added ('OK')	image/jpeg	etag:%22161b9-58e6f4bc0e4c0%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/port1-1024x682.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/port1-1024x682.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:44	52194/52194	---M--	200	added ('OK')	image/jpeg	etag:%22cbe2-58e6f4aeb4540%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie6-1024x682.jpeg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie6-1024x682.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:45	28082/28082	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Apr%202020%2009:22:43%20GMT	https://codiux-labs.com/wp-pulse1/.publication47	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/.publication47	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:45	39105/39105	---M--	200	added ('OK')	image/jpeg	etag:%2298c1-58e6f4b190c00%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie2.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie2.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:46	89343/89343	---M--	200	added ('OK')	image/jpeg	etag:%2215cff-58e6f4b931e00%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie4-1024x682.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie4-1024x682.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:46	89108/89108	---M--	200	added ('OK')	image/jpeg	etag:%2215c14-58e6f4bd02700%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie5-1024x682.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie5-1024x682.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:47	28082/28082	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Apr%202020%2009:22:45%20GMT	https://codiux-labs.com/wp-pulse1/.publication44	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/.publication44	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:47	53992/53992	---M--	200	added ('OK')	image/jpeg	etag:%22d2e8-58e6f4b09c9c0%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/DESIGN.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/DESIGN.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:47	40290/40290	---M--	200	added ('OK')	image/jpeg	etag:%229d62-58e6f4b190c00%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie2-1024x682.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie2-1024x682.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:48	32932/32932	---M--	200	added ('OK')	image/jpeg	etag:%2280a4-58e6f4b09c9c0%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/watch1-1024x682.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/watch1-1024x682.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:48	28082/28082	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Apr%202020%2009:22:47%20GMT	https://codiux-labs.com/wp-pulse1/.publication41	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/.publication41	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:49	61681/61681	---M--	200	added ('OK')	image/jpeg	etag:%22f0f1-58e6f4afa8780%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/works.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/works.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:49	94162/94162	---M--	200	added ('OK')	image/jpeg	etag:%2216fd2-58e6f4bb1a280%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie1-1024x683.jpeg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie1-1024x683.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:49	69720/69720	---M--	200	added ('OK')	image/jpeg	etag:%2211058-58e6f4aeb4540%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/aboutcover-1024x682.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/aboutcover-1024x682.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:50	28082/28082	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Apr%202020%2009:22:49%20GMT	https://codiux-labs.com/wp-pulse1/.publication40	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/.publication40	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:52	28082/28082	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Apr%202020%2009:22:50%20GMT	https://codiux-labs.com/wp-pulse1/.publication38	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/.publication38	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:54	53095/53095	---M--	200	added ('OK')	image/jpeg	etag:%22cf67-58e6f4b561500%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie7.jpeg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie7.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:54	34396/34396	---M--	200	added ('OK')	image/jpeg	etag:%22865c-58e6f4ba26040%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie3-1024x682.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie3-1024x682.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:54	140816/140816	---M--	200	added ('OK')	image/jpeg	etag:%2222610-58e6f4bb1a280%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/port1.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/port1.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:55	28082/28082	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Apr%202020%2009:22:53%20GMT	https://codiux-labs.com/wp-pulse1/.publication37	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/.publication37	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:55	28082/28082	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Apr%202020%2009:22:54%20GMT	https://codiux-labs.com/wp-pulse1/.publication34	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/.publication34	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:56	54904/54904	---M--	200	added ('OK')	image/jpeg	etag:%22d678-58e6f4aeb4540%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie6.jpeg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie6.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:56	137575/137575	---M--	200	added ('OK')	image/jpeg	etag:%2221967-58e6f4b83dbc0%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/about-1024x680.jpeg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/about-1024x680.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:57	138538/138538	---M--	200	added ('OK')	image/jpeg	etag:%2221d2a-58e6f4b749980%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/resume-1024x768.jpeg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/resume-1024x768.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:57	28082/28082	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Apr%202020%2009:22:56%20GMT	https://codiux-labs.com/wp-pulse1/.publication32	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/.publication32	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:57	87121/87121	---M--	200	added ('OK')	image/jpeg	etag:%2215451-58e6f4bc0e4c0%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie5.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie5.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:58	64621/64621	---M--	200	added ('OK')	image/jpeg	etag:%22fc6d-58e6f4b931e00%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/service-1024x682.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/service-1024x682.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:58	28082/28082	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Apr%202020%2009:22:57%20GMT	https://codiux-labs.com/wp-pulse1/.publication29	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/.publication29	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:52:59	28082/28082	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Apr%202020%2009:22:58%20GMT	https://codiux-labs.com/wp-pulse1/.publication26	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/.publication26	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:53:00	28082/28082	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Apr%202020%2009:22:58%20GMT	https://codiux-labs.com/wp-pulse1/.publication23	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/.publication23	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:53:00	28082/28082	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Apr%202020%2009:22:59%20GMT	https://codiux-labs.com/wp-pulse1/.publication19	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/.publication19	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:53:01	27095/27095	---M--	200	added ('OK')	image/jpeg	etag:%2269d7-58e6f4b561500%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/team1.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/team1.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:53:01	35160/35160	---M--	200	added ('OK')	image/jpeg	etag:%228958-58e6f4b561500%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/team2.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/team2.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:53:01	24876/24876	---M--	200	added ('OK')	image/jpeg	etag:%22612c-58e6f4b46d2c0%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/team3.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/team3.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:53:02	30530/30530	---M--	200	added ('OK')	image/jpeg	etag:%227742-58e6f4b09c9c0%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/watch1.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/watch1.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:53:02	28082/28082	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Apr%202020%2009:23:01%20GMT	https://codiux-labs.com/wp-pulse1/.portfolio69	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/.portfolio69	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:53:02	23933/23933	---M--	200	added ('OK')	image/jpeg	etag:%225d7d-58e6f4b284e40%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/watch2-1024x682.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/watch2-1024x682.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:53:03	28082/28082	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Apr%202020%2009:23:02%20GMT	https://codiux-labs.com/wp-pulse1/.portfolio67	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/.portfolio67	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:53:03	50908/50908	---M--	200	added ('OK')	image/jpeg	etag:%22c6dc-58e6f4b190c00%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/DESIGN-1024x683.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/DESIGN-1024x683.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:53:05	111349/111349	---M--	200	added ('OK')	image/jpeg	etag:%221b2f5-58e6f4b379080%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/publication-1024x680.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/publication-1024x680.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:53:05	19195/19195	---M--	200	added ('OK')	image/jpeg	etag:%224afb-58e6f4b284e40%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/watch2.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/watch2.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:53:06	28082/28082	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Apr%202020%2009:23:05%20GMT	https://codiux-labs.com/wp-pulse1/.portfolio64	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/.portfolio64	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:53:06	41141/41141	---M--	200	added ('OK')	image/jpeg	etag:%22a0b5-58e6f4b46d2c0%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/watch3-1024x683.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/watch3-1024x683.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:53:07	28082/28082	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Apr%202020%2009:23:06%20GMT	https://codiux-labs.com/wp-pulse1/.portfolio63	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/.portfolio63	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:53:07	71285/71285	---M--	200	added ('OK')	image/jpeg	etag:%2211675-58e6f4b931e00%22	https://codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie4.jpg	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/uploads/2017/02/galerie4.jpg	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:53:08	28082/28082	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Apr%202020%2009:23:06%20GMT	https://codiux-labs.com/wp-pulse1/.portfolio62	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/.portfolio62	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:53:08	28082/28082	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Apr%202020%2009:23:07%20GMT	https://codiux-labs.com/wp-pulse1/.portfolio61	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/.portfolio61	(from https://codiux-labs.com/wp-pulse1/?section=2)
14:53:09	971/971	---M-Z	200	added ('OK')	text/css	etag:%223cb-58e6f48c5f440-gzip%22	https://codiux-labs.com/wp-pulse1/wp-content/plugins/siteorigin-panels/css/front-flex.min.css?ver=2.10.6	C:/Users/91981/Documents/porfolio%20new/codiux-labs.com/wp-pulse1/wp-content/plugins/siteorigin-panels/css/front-flex.min5d00.css	(from https://codiux-labs.com/wp-pulse1/?section=2)
